reaction_id,reaction_equation,duplicate_test_exact,duplicate_test_directions,duplicate_test_coefficients,duplicate_test_redox,diphosphate_test
NADPHQR4,2dmmq8_c + h_c + nadph_c --> 2dmmql8_c + nadp_c,ok,ok,ok,NADH18pp;NADH9,ok
NADPHXD,adp_c + nadphx__S_c --> amp_c + h_c + nadph_c + pi_c,ok,ok,ok,ok,ok
NADPHXE,nadphx__R_c <=> nadphx__S_c,ok,ok,ok,ok,ok
NADS1,atp_c + dnad_c + nh4_c --> amp_c + h_c + nad_c + ppi_c,ok,ok,ok,ok,ok
NADTRHD,nad_c + nadph_c --> nadh_c + nadp_c,ok,ok,ok,ok,ok
NAMNPP,atp_c + h2o_c + nac_c + prpp_c --> adp_c + nicrnt_c + pi_c + ppi_c,ok,ok,ok,ok,ok
NARK,no2_c <=> no2_e,ok,ok,ok,ok,ok
NAabc,atp_c + h2o_c + na1_e --> adp_c + h_c + na1_c + pi_c,ok,ok,NAabcO,ok,ok
NAabcO,atp_c + h2o_c + na1_c --> adp_c + h_c + na1_e + pi_c,ok,ok,NAabc,ok,ok
NAt3_1p5pp,3.0 h_p + 2.0 na1_c --> 3.0 h_c + 2.0 na1_p,ok,ok,NAt3_2pp;NAt3pp,ok,ok
NAt3_2pp,2.0 h_p + na1_c --> 2.0 h_c + na1_p,ok,ok,NAt3_1p5pp;NAt3pp,ok,ok
NAt3pp,h_p + na1_c --> h_c + na1_p,ok,ok,NAt3_1p5pp;NAt3_2pp,ok,ok
NAtex,na1_e <=> na1_p,ok,ok,ok,ok,ok
NDP3,gdp_c + h2o_c --> gmp_c + h_c + pi_c,ok,ok,ok,ok,ok
NDP7,h2o_c + udp_c --> h_c + pi_c + ump_c,ok,ok,ok,ok,ok
NDPK1,atp_c + gdp_c <=> adp_c + gtp_c,ok,ok,ok,ok,ok
NDPK2,atp_c + udp_c <=> adp_c + utp_c,ok,ok,ok,ok,ok
NDPK3,atp_c + cdp_c <=> adp_c + ctp_c,ok,ok,ok,ok,ok
NDPK4,atp_c + dtdp_c <=> adp_c + dttp_c,ok,ok,ok,ok,ok
NDPK5,atp_c + dgdp_c <=> adp_c + dgtp_c,ok,ok,ok,ok,ok
NDPK6,atp_c + dudp_c <=> adp_c + dutp_c,ok,ok,ok,ok,ok
NDPK7,atp_c + dcdp_c <=> adp_c + dctp_c,ok,ok,ok,ok,ok
NDPK8,atp_c + dadp_c <=> adp_c + datp_c,ok,ok,ok,ok,ok
NFLGLNH,h2o_c + nflgln_c --> frmd_c + glu__L_c,ok,ok,ok,ok,ok
NH3c,h_c + nh3_c <=> nh4_c,ok,ok,ok,ok,ok
NH4t3pp,h_p + nh4_c --> h_c + nh4_p,ok,ok,ok,ok,ok
NH4tex,nh4_e <=> nh4_p,ok,ok,ok,ok,ok
NH4tpp,nh4_p <=> nh4_c,ok,ok,ok,ok,ok
NHFRBO,h_c + nadh_c + 2.0 no_c --> h2o_c + n2o_c + nad_c,ok,ok,ok,ok,ok
NI2abcpp,atp_c + h2o_c + ni2_c --> adp_c + h_c + ni2_p + pi_c,ok,ok,NI2uabcpp,ok,ok
NI2t3pp,h_p + ni2_c --> h_c + ni2_p,ok,ok,ok,ok,ok
NI2t4pp,h_p + k_p + ni2_c --> h_c + k_c + ni2_p,ok,ok,ok,ok,ok
NI2tex,ni2_e <=> ni2_p,ok,ok,ok,ok,ok
NI2tpp,ni2_p --> ni2_c,ok,ok,ok,ok,ok
NI2uabcpp,atp_c + h2o_c + ni2_p --> adp_c + h_c + ni2_c + pi_c,ok,ok,NI2abcpp,ok,ok
NIabc,atp_c + h2o_c + ni2_e --> adp_c + h_c + ni2_c + pi_c,ok,ok,ok,ok,ok
NMNAT,atp_c + h_c + nmn_c --> nad_c + ppi_c,ok,ok,ok,ok,ok
NMNDA,h2o_c + nmn_c --> nh4_c + nicrnt_c,ok,ok,ok,ok,ok
NMNPtpp,nmn_p --> nmn_c,ok,ok,ok,ok,ok
NMNR,h2o_e + nmn_e --> pi_e + rnam_e,ok,ok,ok,ok,ok
NMNtex,nmn_e <=> nmn_p,ok,ok,ok,ok,ok
NNAM,h2o_c + ncam_c --> nac_c + nh4_c,ok,ok,ok,ok,ok
NNATr,atp_c + h_c + nicrnt_c <=> dnad_c + ppi_c,ok,ok,ok,ok,should be irreversible
NNDPR,2.0 h_c + prpp_c + quln_c --> co2_c + nicrnt_c + ppi_c,ok,ok,ok,ok,ok
NO2t2rpp,h_p + no2_p --> h_c + no2_c,ok,ok,ok,ok,ok
NO2tex,no2_e <=> no2_p,ok,ok,ok,ok,ok
NO3R1pp,2.0 h_c + no3_c + q8h2_c --> h2o_c + 2.0 h_p + no2_c + q8_c,ok,ok,ok,NO3R2;NO3R2pp,ok
NO3R2,2.0 h_c + mql8_c + no3_c --> h2o_c + 2.0 h_e + mqn8_c + no2_c,ok,ok,ok,NO3R1pp;NO3R2pp,ok
NO3R2pp,2.0 h_c + mql8_c + no3_c --> h2o_c + 2.0 h_p + mqn8_c + no2_c,ok,ok,ok,NO3R1pp;NO3R2,ok
NO3abcpp,atp_c + h2o_c + no3_p --> adp_c + h_c + no3_c + pi_c,ok,ok,ok,ok,ok
NO3t,no3_e <=> no3_c,ok,ok,ok,ok,ok
NO3t2pp,h_p + no3_p --> h_c + no3_c,ok,ok,ok,ok,ok
NO3t7pp,no2_c + no3_p --> no2_p + no3_c,ok,ok,ok,ok,ok
NO3tex,no3_e <=> no3_p,ok,ok,ok,ok,ok
NODOx,nadh_c + 2.0 no_c + 2.0 o2_c --> h_c + nad_c + 2.0 no3_c,ok,ok,ok,NODOy,ok
NODOy,nadph_c + 2.0 no_c + 2.0 o2_c --> h_c + nadp_c + 2.0 no3_c,ok,ok,ok,NODOx,ok
NOVBCNtex,novbcn_e <=> novbcn_p,ok,ok,ok,ok,ok
NOVBCNtpp,h_p + novbcn_p --> h_c + novbcn_e,ok,ok,ok,ok,ok
NOtex,no_e <=> no_p,ok,ok,ok,ok,ok
NOtpp,no_p <=> no_c,ok,ok,ok,ok,ok
NPHS,sbzcoa_c --> coa_c + dhna_c,ok,ok,ok,ok,ok
NTD1,dump_c + h2o_c --> duri_c + pi_c,ok,ok,ok,ok,ok
NTD10,h2o_c + xmp_c --> pi_c + xtsn_c,ok,ok,ok,ok,ok
NTD10pp,h2o_p + xmp_p --> pi_p + xtsn_p,ok,ok,ok,ok,ok
NTD11,h2o_c + imp_c --> ins_c + pi_c,ok,ok,ok,ok,ok
NTD11pp,h2o_p + imp_p --> ins_p + pi_p,ok,ok,ok,ok,ok
NTD12,dimp_c + h2o_c --> din_c + pi_c,ok,ok,ok,ok,ok
NTD12pp,dimp_p + h2o_p --> din_p + pi_p,ok,ok,ok,ok,ok
NTD1pp,dump_p + h2o_p --> duri_p + pi_p,ok,ok,ok,ok,ok
NTD2,h2o_c + ump_c --> pi_c + uri_c,ok,ok,ok,ok,ok
NTD2pp,h2o_p + ump_p --> pi_p + uri_p,ok,ok,ok,ok,ok
NTD3,dcmp_c + h2o_c --> dcyt_c + pi_c,ok,ok,ok,ok,ok
NTD3pp,dcmp_p + h2o_p --> dcyt_p + pi_p,ok,ok,ok,ok,ok
NTD4,cmp_c + h2o_c --> cytd_c + pi_c,ok,ok,ok,ok,ok
NTD4pp,cmp_p + h2o_p --> cytd_p + pi_p,ok,ok,ok,ok,ok
NTD5,dtmp_c + h2o_c --> pi_c + thymd_c,ok,ok,ok,ok,ok
NTD5pp,dtmp_p + h2o_p --> pi_p + thymd_p,ok,ok,ok,ok,ok
NTD6,damp_c + h2o_c --> dad_2_c + pi_c,ok,ok,ok,ok,ok
NTD6pp,damp_p + h2o_p --> dad_2_p + pi_p,ok,ok,ok,ok,ok
NTD7,amp_c + h2o_c --> adn_c + pi_c,ok,ok,ok,ok,ok
NTD7pp,amp_p + h2o_p --> adn_p + pi_p,ok,ok,ok,ok,ok
NTD8,dgmp_c + h2o_c --> dgsn_c + pi_c,ok,ok,ok,ok,ok
NTD8pp,dgmp_p + h2o_p --> dgsn_p + pi_p,ok,ok,ok,ok,ok
NTD9,gmp_c + h2o_c --> gsn_c + pi_c,ok,ok,ok,ok,ok
NTD9pp,gmp_p + h2o_p --> gsn_p + pi_p,ok,ok,ok,ok,ok
NTP1,atp_c + h2o_c --> adp_c + h_c + pi_c,ATPM,ok,ok,ok,ok
NTP10,h2o_c + itp_c --> h_c + idp_c + pi_c,ok,ok,ok,ok,ok
NTP3,gtp_c + h2o_c --> gdp_c + h_c + pi_c,ok,ok,ok,ok,ok
NTP3pp,gtp_p + h2o_p --> gdp_p + h_p + pi_p,ok,ok,ok,ok,ok
NTP5,ctp_c + h2o_c --> cdp_c + h_c + pi_c,ok,ok,ok,ok,ok
NTP7,h2o_c + utp_c --> h_c + pi_c + udp_c,ok,ok,ok,ok,ok
NTPP1,dgtp_c + h2o_c --> dgmp_c + h_c + ppi_c,ok,ok,ok,ok,ok
NTPP10,ditp_c + h2o_c --> dimp_c + h_c + ppi_c,ok,ok,ok,ok,ok
NTPP11,h2o_c + xtp_c --> h_c + ppi_c + xmp_c,ok,ok,ok,ok,ok
NTPP2,gtp_c + h2o_c --> gmp_c + h_c + ppi_c,ok,ok,ok,ok,ok
NTPP3,dctp_c + h2o_c --> dcmp_c + h_c + ppi_c,ok,ok,ok,ok,ok
NTPP4,ctp_c + h2o_c --> cmp_c + h_c + ppi_c,ok,ok,ok,ok,ok
NTPP5,datp_c + h2o_c --> damp_c + h_c + ppi_c,ok,ok,ok,ok,ok
NTPP6,atp_c + h2o_c --> amp_c + h_c + ppi_c,ok,ok,ok,ok,ok
NTPP7,dttp_c + h2o_c --> dtmp_c + h_c + ppi_c,ok,ok,ok,ok,ok
NTPP8,h2o_c + utp_c --> h_c + ppi_c + ump_c,ok,ok,ok,ok,ok
NTPP9,h2o_c + itp_c --> h_c + imp_c + ppi_c,ok,ok,ok,ok,ok
NTPTP1,dgtp_c + h2o_c --> dgsn_c + pppi_c,ok,ok,ok,ok,ok
NTPTP2,gtp_c + h2o_c --> gsn_c + pppi_c,ok,ok,ok,ok,ok
NTRIR2x,5.0 h_c + 3.0 nadh_c + no2_c --> 2.0 h2o_c + 3.0 nad_c + nh4_c,ok,ok,ok,NTRIR2y,ok
NTRIR2y,5.0 h_c + 3.0 nadph_c + no2_c --> 2.0 h2o_c + 3.0 nadp_c + nh4_c,ok,ok,ok,NTRIR2x,ok
O2Stex,o2s_e <=> o2s_p,ok,ok,ok,ok,ok
O2tex,o2_e <=> o2_p,ok,ok,ok,ok,ok
O2tpp,o2_p <=> o2_c,ok,ok,ok,ok,ok
OAADC,h_c + oaa_c --> co2_c + pyr_c,ok,ok,ok,ok,ok
OAAt2_2pp,2.0 h_p + oaa_p --> 2.0 h_c + oaa_c,ok,ok,ok,ok,ok
OAAtex,oaa_e <=> oaa_p,ok,ok,ok,ok,ok
OBTFL,2obut_c + coa_c --> for_c + ppcoa_c,ok,ok,ok,ok,ok
OCBT,cbp_c + orn_c <=> citr__L_c + h_c + pi_c,ok,ok,ok,ok,ok
OCDCAt2pp,h_p + ocdca_p --> h_c + ocdca_c,ok,ok,ok,ok,ok
OCDCAtexi,ocdca_e --> ocdca_p,ok,ok,ok,ok,ok
OCDCEAt2pp,h_p + ocdcea_p --> h_c + ocdcea_c,ok,ok,ok,ok,ok
OCDCEAtexi,ocdcea_e --> ocdcea_p,ok,ok,ok,ok,ok
OCOAT1,acac_c + succoa_c <=> aacoa_c + succ_c,ok,ok,ok,ok,ok
OCOAT4,dhcrn_c + succoa_c --> dhcrncoa_c + succ_c,ok,ok,ok,ok,ok
OCTAtex,octa_e <=> octa_p,ok,ok,ok,ok,ok
OCTDPS,frdp_c + 5.0 ipdp_c --> octdp_c + 5.0 ppi_c,ok,ok,ok,ok,ok
OHEDH,2ohed_c + h2o_c --> 24dhhed_c,ok,ok,ok,ok,ok
OHPBAT,glu__L_c + ohpb_c <=> akg_c + phthr_c,ok,ok,ok,ok,ok
OMCDC,3c4mop_c + h_c --> 4mop_c + co2_c,ok,ok,ok,ok,ok
OMPDC,h_c + orot5p_c --> co2_c + ump_c,ok,ok,ok,ok,ok
OP4ENH,h2o_c + op4en_c --> 4h2opntn_c,ok,ok,ok,ok,ok
OPETDC,5cohe_c + h_c --> 2hh24dd_c + co2_c,OPTCCL,ok,ok,ok,ok
OPHBDC,3ophb_c + h_c --> 2oph_c + co2_c,ok,ok,ok,ok,ok
OPHHX,2oph_c + 0.5 o2_c --> 2ohph_c,ok,ok,ok,ok,ok
OPHHXy,2oph_c + h_c + nadph_c + o2_c --> 2ohph_c + h2o_c + nadp_c,ok,ok,ok,ok,ok
OPTCCL,5cohe_c + h_c --> 2hh24dd_c + co2_c,OPETDC,ok,ok,ok,ok
ORNDC,h_c + orn_c --> co2_c + ptrc_c,ok,ok,ok,ok,ok
ORNabc,atp_c + h2o_c + orn_e --> adp_c + h_c + orn_c + pi_c,ok,ok,ok,ok,ok
ORNabcpp,atp_c + h2o_c + orn_p --> adp_c + h_c + orn_c + pi_c,ok,ok,ok,ok,ok
ORNtex,orn_e <=> orn_p,ok,ok,ok,ok,ok
OROTt2_2pp,2.0 h_p + orot_p --> 2.0 h_c + orot_c,ok,ok,ok,ok,ok
OROTtex,orot_e <=> orot_p,ok,ok,ok,ok,ok
ORPT,orot5p_c + ppi_c <=> orot_c + prpp_c,ok,ok,ok,ok,should be flipped and made irreversible
OXCOAHDH,2oxpaccoa_c + 2.0 h2o_c + nadp_c --> 3oxdhscoa_c + 2.0 h_c + nadph_c,ok,ok,ok,ok,ok
OXDHCOAT,3oxdhscoa_c + coa_c --> 23dhacoa_c + accoa_c,ok,ok,ok,ok,ok
OXFOt4pp,for_c + oxa_p <=> for_p + oxa_c,ok,ok,ok,ok,ok
OXFOtex,oxa_e <=> oxa_p,ok,ok,ok,ok,ok
OXGDC2,akg_c + h_c + thmpp_c --> co2_c + ssaltpp_c,ok,ok,ok,ok,ok
OXOAEL,5odhf2a_c + h2o_c --> 3oxoadp_c + h_c,ok,ok,ok,ok,ok
OXPTNDH,h2o_c + nad_c + oxptn_c <=> glutar_c + 2.0 h_c + nadh_c,ok,ok,ok,ok,ok
P5CD,1pyr5c_c + 2.0 h2o_c + nad_c --> glu__L_c + h_c + nadh_c,ok,ok,ok,ok,ok
P5CR,1pyr5c_c + 2.0 h_c + nadph_c --> nadp_c + pro__L_c,ok,ok,ok,PROD2;PROD3,ok
PA120abcpp,atp_c + h2o_c + pa120_c --> adp_c + h_c + pa120_p + pi_c,ok,ok,ok,ok,ok
PA140abcpp,atp_c + h2o_c + pa140_c --> adp_c + h_c + pa140_p + pi_c,ok,ok,ok,ok,ok
PA141abcpp,atp_c + h2o_c + pa141_c --> adp_c + h_c + pa141_p + pi_c,ok,ok,ok,ok,ok
PA160abcpp,atp_c + h2o_c + pa160_c --> adp_c + h_c + pa160_p + pi_c,ok,ok,ok,ok,ok
PA161abcpp,atp_c + h2o_c + pa161_c --> adp_c + h_c + pa161_p + pi_c,ok,ok,ok,ok,ok
PA180abcpp,atp_c + h2o_c + pa180_c --> adp_c + h_c + pa180_p + pi_c,ok,ok,ok,ok,ok
PA181abcpp,atp_c + h2o_c + pa181_c --> adp_c + h_c + pa181_p + pi_c,ok,ok,ok,ok,ok
PACALDtex,pacald_e <=> pacald_p,ok,ok,ok,ok,ok
PACALtabcpp,atp_c + h2o_c + pacald_p --> adp_c + h_c + pacald_c + pi_c,ok,ok,ok,ok,ok
PACCOAE,h_c + nadph_c + o2_c + phaccoa_c --> h2o_c + nadp_c + rephaccoa_c,ok,ok,ok,ok,ok
PACCOAL,atp_c + coa_c + pac_c --> amp_c + phaccoa_c + ppi_c,ok,ok,ok,ok,ok
PACOAT,h2o_c + phaccoa_c --> coa_c + h_c + pac_c,ok,ok,ok,ok,ok
PACt1,pac_e <=> pac_p,ok,ok,ok,ok,ok
PAI2I,dhptdp_c --> dhptdd_c,ok,ok,ok,ok,ok
PAI2T,coa_c + dhptdd_c --> accoa_c + dhap_c,ok,ok,ok,ok,ok
PALDO2,nadh_c + o2_c + pald_c <=> h2o_c + nad_c + phnac_c,ok,ok,ok,ok,ok
PANTS,ala_B_c + atp_c + pant__R_c --> amp_c + h_c + pnto__R_c + ppi_c,ok,ok,ok,ok,ok
PAPA120,h2o_c + pa120_c --> 12dgr120_c + pi_c,ok,ok,ok,ok,ok
PAPA120pp,h2o_p + pa120_p --> 12dgr120_p + pi_p,ok,ok,ok,ok,ok
PAPA140,h2o_c + pa140_c --> 12dgr140_c + pi_c,ok,ok,ok,ok,ok
PAPA140pp,h2o_p + pa140_p --> 12dgr140_p + pi_p,ok,ok,ok,ok,ok
PAPA141,h2o_c + pa141_c --> 12dgr141_c + pi_c,ok,ok,ok,ok,ok
PAPA141pp,h2o_p + pa141_p --> 12dgr141_p + pi_p,ok,ok,ok,ok,ok
PAPA160,h2o_c + pa160_c --> 12dgr160_c + pi_c,ok,ok,ok,ok,ok
PAPA161,h2o_c + pa161_c --> 12dgr161_c + pi_c,ok,ok,ok,ok,ok
PAPA161pp,h2o_p + pa161_p --> 12dgr161_p + pi_p,ok,ok,ok,ok,ok
PAPA180,h2o_c + pa180_c --> 12dgr180_c + pi_c,ok,ok,ok,ok,ok
PAPA180pp,h2o_p + pa180_p --> 12dgr180_p + pi_p,ok,ok,ok,ok,ok
PAPA181,h2o_c + pa181_c --> 12dgr181_c + pi_c,ok,ok,ok,ok,ok
PAPPT3,udcpp_c + ugmda_c --> uagmda_c + ump_c,ok,ok,ok,ok,ok
PAPSR,paps_c + trdrd_c --> 2.0 h_c + pap_c + so3_c + trdox_c,ok,ok,ok,PAPSR2,ok
PAPSR2,grxrd_c + paps_c --> grxox_c + 2.0 h_c + pap_c + so3_c,ok,ok,ok,PAPSR,ok
PCADYOX,34dhbz_c + o2_c --> CCbuttc_c + 2.0 h_c,ok,ok,ok,ok,ok
PCNO,nadp_c + ppcoa_c <=> h_c + nadph_c + prpncoa_c,ok,ok,ok,ok,ok
PDC,2ahethmpp_c <=> acald_c + thmpp_c,ok,ok,ok,ok,ok
PDE1,camp_c + h2o_c --> amp_c + h_c,ok,ok,ok,ok,ok
PDE4,35cgmp_c + h2o_c --> gmp_c + h_c,ok,ok,ok,ok,ok
PDH,coa_c + nad_c + pyr_c --> accoa_c + co2_c + nadh_c,ok,ok,ok,ok,ok
PDX5POi,o2_c + pdx5p_c --> h2o2_c + pydx5p_c,ok,ok,ok,ok,ok
PDX5PS,dxyl5p_c + nad_c + phthr_c --> co2_c + 2.0 h2o_c + h_c + nadh_c + pdx5p_c + pi_c,ok,ok,ok,ok,ok
PDXPP,h2o_c + pdx5p_c --> pi_c + pydxn_c,ok,ok,ok,ok,ok
PE120abcpp,atp_c + h2o_c + pe120_c --> adp_c + h_c + pe120_p + pi_c,ok,ok,ok,ok,ok
PE140abcpp,atp_c + h2o_c + pe140_c --> adp_c + h_c + pe140_p + pi_c,ok,ok,ok,ok,ok
PE141abcpp,atp_c + h2o_c + pe141_c --> adp_c + h_c + pe141_p + pi_c,ok,ok,ok,ok,ok
PE160abcpp,atp_c + h2o_c + pe160_c --> adp_c + h_c + pe160_p + pi_c,ok,ok,ok,ok,ok
PE161abcpp,atp_c + h2o_c + pe161_c --> adp_c + h_c + pe161_p + pi_c,ok,ok,ok,ok,ok
PE180abcpp,atp_c + h2o_c + pe180_c --> adp_c + h_c + pe180_p + pi_c,ok,ok,ok,ok,ok
PE181abcpp,atp_c + h2o_c + pe181_c --> adp_c + h_c + pe181_p + pi_c,ok,ok,ok,ok,ok
PEAMNO,h2o_c + o2_c + peamn_c --> h2o2_c + nh4_c + pacald_c,ok,ok,ok,ok,ok
PEAMNOpp,h2o_p + o2_p + peamn_p --> h2o2_p + nh4_p + pacald_p,ok,ok,ok,ok,ok
PEAMNtex,peamn_e <=> peamn_p,ok,ok,ok,ok,ok
PEAtabcpp,atp_c + h2o_c + peamn_p --> adp_c + h_c + peamn_c + pi_c,ok,ok,ok,ok,ok
PENGt1,peng_e <=> peng_p,ok,ok,ok,ok,ok
PEPA,malt_c + pi_c --> h2o_c + malt6p_c,ok,ok,ok,ok,ok
PEPt6pp,pep_p + pi_c --> pep_c + pi_p,ok,ok,ok,ok,ok
PEPtex,pep_e <=> pep_p,ok,ok,ok,ok,ok
PERD,4per_c + nad_c <=> h_c + nadh_c + ohpb_c,ok,ok,ok,ok,ok
PFK,atp_c + f6p_c --> adp_c + fdp_c + h_c,ok,ok,ok,ok,ok
PFK_2,atp_c + tag6p__D_c --> adp_c + h_c + tagdp__D_c,ok,ok,ok,ok,ok
PFK_3,atp_c + s7p_c --> adp_c + h_c + s17bp_c,ok,ok,ok,ok,ok
PFL,coa_c + pyr_c --> accoa_c + for_c,ok,ok,ok,ok,ok
PFOR,coa_c + fldox_c + h_c + pyr_c --> accoa_c + co2_c + fldrd_c,ok,ok,ok,ok,ok
PG120abcpp,atp_c + h2o_c + pg120_c --> adp_c + h_c + pg120_p + pi_c,ok,ok,ok,ok,ok
PG140abcpp,atp_c + h2o_c + pg140_c --> adp_c + h_c + pg140_p + pi_c,ok,ok,ok,ok,ok
PG141abcpp,atp_c + h2o_c + pg141_c --> adp_c + h_c + pg141_p + pi_c,ok,ok,ok,ok,ok
PG160abcpp,atp_c + h2o_c + pg160_c --> adp_c + h_c + pg160_p + pi_c,ok,ok,ok,ok,ok
PG161abcpp,atp_c + h2o_c + pg161_c --> adp_c + h_c + pg161_p + pi_c,ok,ok,ok,ok,ok
PG180abcpp,atp_c + h2o_c + pg180_c --> adp_c + h_c + pg180_p + pi_c,ok,ok,ok,ok,ok
PG181abcpp,atp_c + h2o_c + pg181_c --> adp_c + h_c + pg181_p + pi_c,ok,ok,ok,ok,ok
PGAMT,gam1p_c <=> gam6p_c,ok,ok,ok,ok,ok
PGCD,3pg_c + nad_c --> 3php_c + h_c + nadh_c,ok,ok,ok,ok,ok
PGCM,g1p_c <=> g6p_A_c,ok,ok,ok,ok,ok
PGI,g6p_c <=> f6p_c,ok,ok,ok,ok,ok
PGK,3pg_c + atp_c <=> 13dpg_c + adp_c,ok,ok,ok,ok,ok
PGL,6pgl_c + h2o_c --> 6pgc_c + h_c,ok,ok,ok,ok,ok
PGLYCP,2pglyc_c + h2o_c --> glyclt_c + pi_c,ok,ok,ok,ok,ok
PGM,2pg_c <=> 3pg_c,ok,ok,ok,ok,ok
PGMT,g1p_c <=> g6p_c,ok,ok,ok,ok,ok
PGMT_2,g1p_B_c --> g6p_c,ok,ok,ok,ok,ok
PGP120abcpp,atp_c + h2o_c + pgp120_c --> adp_c + h_c + pgp120_p + pi_c,ok,ok,ok,ok,ok
PGP140abcpp,atp_c + h2o_c + pgp140_c --> adp_c + h_c + pgp140_p + pi_c,ok,ok,ok,ok,ok
PGP141abcpp,atp_c + h2o_c + pgp141_c --> adp_c + h_c + pgp141_p + pi_c,ok,ok,ok,ok,ok
PGP160abcpp,atp_c + h2o_c + pgp160_c --> adp_c + h_c + pgp160_p + pi_c,ok,ok,ok,ok,ok
PGP161abcpp,atp_c + h2o_c + pgp161_c --> adp_c + h_c + pgp161_p + pi_c,ok,ok,ok,ok,ok
PGP180abcpp,atp_c + h2o_c + pgp180_c --> adp_c + h_c + pgp180_p + pi_c,ok,ok,ok,ok,ok
PGP181abcpp,atp_c + h2o_c + pgp181_c --> adp_c + h_c + pgp181_p + pi_c,ok,ok,ok,ok,ok
PGPP120,h2o_c + pgp120_c --> pg120_c + pi_c,ok,ok,ok,ok,ok
PGPP120pp,h2o_p + pgp120_p --> pg120_p + pi_p,ok,ok,ok,ok,ok
PGPP140,h2o_c + pgp140_c --> pg140_c + pi_c,ok,ok,ok,ok,ok
PGPP140pp,h2o_p + pgp140_p --> pg140_p + pi_p,ok,ok,ok,ok,ok
PGPP141,h2o_c + pgp141_c --> pg141_c + pi_c,ok,ok,ok,ok,ok
PGPP141pp,h2o_p + pgp141_p --> pg141_p + pi_p,ok,ok,ok,ok,ok
PGPP160,h2o_c + pgp160_c --> pg160_c + pi_c,ok,ok,ok,ok,ok
PGPP160pp,h2o_p + pgp160_p --> pg160_p + pi_p,ok,ok,ok,ok,ok
PGPP161,h2o_c + pgp161_c --> pg161_c + pi_c,ok,ok,ok,ok,ok
PGPP161pp,h2o_p + pgp161_p --> pg161_p + pi_p,ok,ok,ok,ok,ok
PGPP180,h2o_c + pgp180_c --> pg180_c + pi_c,ok,ok,ok,ok,ok
PGPP180pp,h2o_p + pgp180_p --> pg180_p + pi_p,ok,ok,ok,ok,ok
PGPP181,h2o_c + pgp181_c --> pg181_c + pi_c,ok,ok,ok,ok,ok
PGPP181pp,h2o_p + pgp181_p --> pg181_p + pi_p,ok,ok,ok,ok,ok
PGSA120,cdpdddecg_c + glyc3p_c --> cmp_c + h_c + pgp120_c,ok,ok,ok,ok,ok
PGSA140,cdpdtdecg_c + glyc3p_c --> cmp_c + h_c + pgp140_c,ok,ok,ok,ok,ok
PGSA141,cdpdtdec7eg_c + glyc3p_c --> cmp_c + h_c + pgp141_c,ok,ok,ok,ok,ok
PGSA160,cdpdhdecg_c + glyc3p_c --> cmp_c + h_c + pgp160_c,ok,ok,ok,ok,ok
PGSA161,cdpdhdec9eg_c + glyc3p_c --> cmp_c + h_c + pgp161_c,ok,ok,ok,ok,ok
PGSA180,cdpdodecg_c + glyc3p_c --> cmp_c + h_c + pgp180_c,ok,ok,ok,ok,ok
PGSA181,cdpdodec11eg_c + glyc3p_c --> cmp_c + h_c + pgp181_c,ok,ok,ok,ok,ok
PHACOAOR,h2_c + o2_c + phaccoa_c --> 2dhphaccoa_c,ok,ok,ok,ok,ok
PHEME2abcpp,atp_c + h2o_c + pheme_p --> adp_c + h_c + pheme_c + pi_c,ok,ok,ok,ok,ok
PHEMEtonex,h_p + pheme_e --> h_c + pheme_p,ok,ok,ok,ok,ok
PHEOR,o2_c + phe__L_c --> co2_c + h2o_c + pad_c,ok,ok,ok,ok,ok
PHETA1,akg_c + phe__L_c <=> glu__L_c + phpyr_c,ok,ok,ok,ok,ok
PHETHPTOX3,o2_c + phe__L_c + thmnp_c --> dhmpt_c + h2o_c + tyr__L_c,ok,ok,ok,ok,ok
PHEabc,atp_c + h2o_c + phe__L_e --> adp_c + h_c + phe__L_c + pi_c,ok,ok,ok,ok,ok
PHEt2rpp,h_p + phe__L_p --> h_c + phe__L_c,ok,ok,ok,ok,ok
PHEtex,phe__L_e <=> phe__L_p,ok,ok,ok,ok,ok
PHEtipp,phe__L_c --> phe__L_p,ok,ok,ok,ok,ok
PHNACH,h2o_c + phnac_c --> ac_c + pi_c,ok,ok,ok,ok,ok
PIMEtr,pime_e --> pime_c,ok,ok,ok,ok,ok
PIt2rpp,h_p + pi_p --> h_c + pi_c,ok,ok,ok,ok,ok
PIt7,3.0 na1_e + pi_e --> 3.0 na1_c + pi_c,ok,ok,ok,ok,ok
PItex,pi_e <=> pi_p,ok,ok,ok,ok,ok
PItpp,pi_c --> pi_p,ok,ok,ok,ok,ok
PIuabcpp,atp_c + h2o_c + pi_p --> adp_c + h_c + 2.0 pi_c,ok,ok,ok,ok,ok
PLIPA1A160pp,h2o_p + pa160_p --> 2hdecg3p_p + hdca_p,ok,ok,ok,ok,ok
PLIPA1A161pp,h2o_p + pa161_p --> 2hdec9eg3p_p + hdcea_p,ok,ok,ok,ok,ok
PLIPA1A181pp,h2o_p + pa181_p --> 2odec11eg3p_p + ocdcea_p,ok,ok,ok,ok,ok
PLIPA1E120pp,h2o_p + pe120_p --> 2agpe120_p + ddca_p + h_p,ok,ok,ok,ok,ok
PLIPA1E140pp,h2o_p + pe140_p --> 2agpe140_p + h_p + ttdca_p,ok,ok,ok,ok,ok
